0	1	2
796	1269	5
796	29	3
796	43	4
796	38	5
796	553	4
796	385	5
796	195	5
796	1037	2
796	219	4
796	193	3
796	486	5
796	467	3
796	699	4
796	265	5
796	493	3
796	282	4
796	258	4
796	98	5
796	164	3
796	191	4
796	228	5
796	546	4
796	180	2
796	540	2
796	298	5
796	280	4
796	480	4
796	202	4
796	396	2
796	342	5
796	147	5
796	810	3
796	1285	4
796	761	3
796	387	3
796	932	4
796	23	2
796	203	3
796	409	3
796	1076	2
796	477	2
796	300	4
796	443	2
796	151	5
796	117	5
796	520	3
796	125	4
796	611	4
796	432	2
796	152	3
796	144	5
796	198	4
796	307	4
796	591	3
796	1119	4
796	781	4
796	248	3
796	213	4
796	204	5
796	183	5
796	879	4
796	291	4
796	8	5
796	449	4
796	655	3
796	554	2
796	222	5
796	431	4
796	96	4
796	249	1
796	423	4
796	69	5
796	1163	3
796	403	4
796	530	3
796	815	4
796	755	4
796	15	4
796	22	4
796	357	4
796	405	5
796	178	3
796	284	3
796	564	1
796	429	4
796	173	5
796	197	3
796	679	4
796	275	4
796	1039	4
796	121	5
796	684	5
796	199	3
796	9	3
796	775	2
796	849	4
796	86	5
796	106	2
796	100	3
796	53	1
796	211	3
796	417	4
796	628	4
796	12	5
796	451	5
796	356	4
796	63	3
796	218	3
796	316	5
796	1042	4
796	450	3
796	484	5
796	485	4
796	974	3
796	510	3
796	323	2
796	693	3
796	796	4
796	516	4
796	2	5
796	1036	4
796	496	5
796	573	4
796	855	3
796	176	5
796	58	3
796	559	3
796	716	3
796	322	3
796	168	5
796	1511	3
796	1197	3
796	215	5
796	82	3
796	87	5
796	633	5
796	1522	3
796	182	4
796	414	3
796	186	3
796	988	3
796	427	4
796	488	2
796	238	3
796	550	3
796	1297	2
796	487	5
796	705	4
796	607	4
796	1046	3
796	45	3
796	588	5
796	88	5
796	134	3
796	1217	3
796	1057	2
796	313	4
796	542	3
796	1041	5
796	1040	3
796	869	4
796	474	2
796	742	3
796	4	5
796	1090	4
796	301	1
796	196	5
796	709	3
796	326	4
796	399	4
796	746	3
796	1299	2
796	821	4
796	216	5
796	227	4
796	685	4
796	807	2
796	720	4
796	608	3
796	127	5
796	187	5
796	39	3
796	419	5
796	514	3
796	525	4
796	722	3
796	1012	3
796	389	4
796	692	5
796	237	5
796	230	5
796	272	4
796	50	5
796	1	2
796	143	5
796	433	2
796	257	5
796	527	3
797	327	2
797	720	2
797	948	1
797	687	2
797	309	3
797	988	1
797	300	2
797	294	3
797	269	3
797	781	5
797	307	2
797	1254	2
797	298	3
797	50	5
797	748	1
797	328	2
797	1023	3
797	181	5
798	419	4
798	463	3
798	283	5
798	795	3
798	220	3
798	202	2
798	71	3
798	204	4
798	951	3
798	280	2
798	208	3
798	38	4
798	1239	4
798	1	4
798	243	4
798	1282	3
798	173	5
798	1164	3
798	568	4
798	709	5
798	239	4
798	121	5
798	1509	3
798	289	3
798	1544	3
798	577	2
798	191	4
798	662	3
798	380	3
798	258	4
798	88	4
798	95	5
798	1283	4
798	924	3
798	1469	3
798	699	3
798	660	3
798	878	4
798	736	5
798	560	3
798	210	4
798	367	3
798	197	2
798	722	3
798	755	3
798	1539	2
798	476	2
798	1034	2
798	486	4
798	1049	3
798	465	4
798	270	4
798	1297	3
798	444	2
798	781	2
798	161	3
798	420	3
798	1089	3
798	998	3
798	50	5
798	97	1
798	274	5
798	839	4
798	720	5
798	225	4
798	1224	2
798	491	4
798	402	3
798	610	3
798	769	2
798	1425	4
798	703	4
798	563	2
798	222	3
798	1183	1
798	825	3
798	1517	4
798	659	4
798	719	1
798	118	4
798	172	4
798	671	2
798	485	5
798	1270	3
798	73	4
798	1102	4
798	29	4
798	155	3
798	734	3
798	28	4
798	62	4
798	257	4
798	707	2
798	378	4
798	365	3
798	1066	2
798	588	4
798	98	1
798	162	3
798	1035	4
798	259	5
798	941	3
798	945	3
798	228	3
798	142	3
798	692	4
798	423	3
798	1540	4
798	1139	3
798	321	3
798	930	5
798	87	3
798	82	4
798	231	2
798	705	4
798	391	3
798	1119	3
798	926	4
798	1043	3
798	996	3
798	164	4
798	1285	3
798	163	3
798	1435	2
798	1003	3
798	112	3
798	138	3
798	21	5
798	961	1
798	281	4
798	79	4
798	110	4
798	66	3
798	602	3
798	732	2
798	143	5
798	815	5
798	586	2
798	133	3
798	845	5
798	687	4
798	356	3
798	748	5
798	801	3
798	828	4
798	275	4
798	826	5
798	415	3
798	2	4
798	571	3
798	1032	3
798	498	3
798	254	5
798	785	3
798	94	3
798	1076	3
798	993	3
798	810	3
798	946	2
798	432	4
798	400	3
798	949	3
798	393	3
798	265	5
798	603	3
798	821	5
798	377	3
799	258	5
799	499	4
799	306	4
799	191	3
799	173	5
799	484	3
799	690	3
799	127	4
799	319	4
799	45	4
799	286	5
799	174	5
799	331	4
799	479	5
799	321	4
799	1545	4
800	222	4
800	237	4
800	457	2
800	275	4
800	1047	3
800	597	4
800	15	4
800	1	4
800	742	4
800	405	4
800	276	3
800	292	5
800	257	4
800	304	3
800	25	4
800	751	4
800	127	4
800	289	4
800	118	3
801	682	5
801	307	4
801	288	5
801	326	4
801	343	4
801	313	5
801	259	3
801	328	5
801	895	5
801	294	5
801	355	3
801	358	4
801	245	3
801	268	5
801	752	4
801	332	5
801	890	2
801	354	4
802	197	3
802	657	4
802	448	3
802	687	3
802	266	3
802	396	2
802	670	4
802	98	4
802	646	4
802	665	4
802	263	1
802	176	5
802	264	4
802	302	4
802	424	2
802	440	3
802	674	2
802	294	4
802	56	3
802	379	4
802	260	4
802	304	3
802	200	4
802	219	5
802	879	5
802	259	2
802	135	4
802	1025	3
802	218	3
802	234	5
802	358	3
802	748	4
802	672	3
802	443	4
802	447	2
802	573	4
802	760	3
802	413	4
802	323	5
802	333	4
802	565	3
802	330	2
802	53	4
802	258	5
802	196	3
802	185	3
802	217	3
802	445	3
802	559	2
802	569	3
802	331	4
802	261	3
803	754	2
803	325	4
803	304	3
803	305	5
803	538	4
803	887	5
803	988	1
803	261	1
803	245	4
803	338	2
803	260	3
803	748	1
803	339	3
803	688	1
803	271	2
803	303	4
803	990	2
803	321	4
803	289	3
803	311	5
803	242	5
803	269	5
803	690	4
804	139	3
804	982	4
804	226	4
804	151	3
804	925	4
804	413	4
804	396	3
804	291	4
804	1050	3
804	951	3
804	228	4
804	208	5
804	451	2
804	328	4
804	162	2
804	194	4
804	238	4
804	1411	3
804	1140	3
804	259	4
804	841	4
804	209	3
804	429	4
804	212	3
804	1016	4
804	1	5
804	455	5
804	514	4
804	1170	3
804	403	3
804	928	4
804	1488	3
804	205	4
804	576	4
804	366	4
804	655	4
804	379	3
804	363	4
804	1060	3
804	708	3
804	84	3
804	237	4
804	513	5
804	1065	3
804	1101	3
804	568	4
804	747	3
804	948	1
804	195	5
804	125	4
804	746	4
804	177	5
804	527	4
804	172	4
804	425	4
804	448	3
804	118	4
804	143	3
804	629	3
804	393	3
804	522	3
804	135	3
804	523	5
804	472	3
804	155	3
804	671	3
804	185	4
804	526	4
804	70	4
804	447	3
804	50	4
804	358	3
804	82	5
804	1177	3
804	415	3
804	616	3
804	55	4
804	406	3
804	260	2
804	495	3
804	528	4
804	56	3
804	1210	2
804	405	4
804	204	4
804	215	5
804	243	3
804	1076	3
804	200	3
804	988	4
804	674	4
804	40	3
804	202	4
804	411	3
804	69	4
804	1244	2
804	357	5
804	434	4
804	307	4
804	367	3
804	239	4
804	930	3
804	7	4
804	657	4
804	456	3
804	108	3
804	23	4
804	235	5
804	154	3
804	39	2
804	1178	3
804	96	5
804	186	4
804	476	3
804	720	3
804	423	3
804	625	3
804	182	4
804	419	3
804	1260	3
804	584	4
804	588	4
804	926	4
804	969	4
804	132	4
804	443	5
804	1074	1
804	206	3
804	181	5
804	984	4
804	1047	3
804	651	4
804	163	3
804	159	4
804	1489	3
804	180	4
804	32	3
804	79	4
804	444	4
804	310	4
804	222	5
804	318	5
804	496	5
804	187	4
804	100	5
804	624	2
804	480	5
804	123	4
804	755	3
804	97	4
804	449	3
804	160	4
804	932	3
804	63	4
804	436	5
804	1222	3
804	31	4
804	191	4
804	284	4
804	742	4
804	94	4
804	134	4
804	192	4
804	632	3
804	219	3
804	432	3
804	566	4
804	1188	2
804	642	3
804	558	3
804	153	4
804	322	5
804	145	3
804	972	3
804	550	4
804	763	4
804	981	3
804	732	4
804	771	3
804	218	4
804	380	4
804	1228	3
804	445	4
804	559	3
804	292	2
804	11	4
804	1615	4
804	675	3
804	399	4
804	49	2
804	174	5
804	1025	4
804	24	5
804	1285	2
804	196	4
804	401	2
804	498	5
804	127	3
804	91	4
804	176	4
804	81	4
804	615	5
804	929	3
804	95	2
804	639	4
804	797	4
804	133	3
804	254	4
804	603	5
804	89	4
804	62	4
804	245	4
804	1079	4
804	468	4
804	156	4
804	173	4
804	230	4
804	197	4
804	949	3
804	87	4
804	288	1
804	768	3
804	510	5
804	128	5
804	582	3
804	820	4
804	663	5
804	28	4
804	141	3
804	282	4
804	203	4
804	198	5
805	1033	3
805	831	4
805	660	3
805	118	3
805	259	1
805	1091	2
805	91	5
805	89	4
805	154	5
805	554	1
805	552	3
805	715	4
805	922	5
805	742	3
805	724	2
805	269	5
805	810	2
805	477	4
805	403	4
805	1002	1
805	217	2
805	65	3
805	357	5
805	928	3
805	105	2
805	412	3
805	405	3
805	108	3
805	42	2
805	96	4
805	185	5
805	161	1
805	58	4
805	213	3
805	317	4
805	95	3
805	588	2
805	631	5
805	642	4
805	950	3
805	21	2
805	519	4
805	401	4
805	331	4
805	225	1
805	4	2
805	8	3
805	431	1
805	419	4
805	549	3
805	137	5
805	422	4
805	88	2
805	1	4
805	371	1
805	942	3
805	402	2
805	418	2
805	141	2
805	99	2
805	258	3
805	1118	5
805	890	3
805	856	4
805	934	1
805	183	5
805	9	3
805	17	4
805	45	4
805	174	3
805	472	2
805	101	2
805	173	4
805	1232	3
805	7	5
805	625	3
805	319	2
805	1101	5
805	222	4
805	383	2
805	98	5
805	827	4
805	1149	4
805	294	1
805	595	3
805	406	1
805	82	3
805	5	4
805	417	2
805	117	3
805	1054	3
805	55	5
805	214	2
805	433	4
805	321	3
805	636	4
805	212	3
805	12	4
805	240	3
805	352	5
805	162	2
805	866	1
805	425	5
805	140	3
805	1098	3
805	288	1
805	451	5
805	725	3
805	106	5
805	1017	3
805	168	5
805	1065	5
805	144	3
805	659	3
805	25	4
805	664	5
805	546	2
805	195	3
805	150	5
805	196	2
805	338	1
805	274	2
805	68	3
805	655	3
805	79	5
805	143	3
805	522	5
805	541	3
805	151	5
805	645	5
805	768	2
805	771	5
805	216	2
805	1008	4
805	946	2
805	155	1
805	806	4
805	719	4
805	228	3
805	501	5
805	28	3
805	235	2
805	248	4
805	167	3
805	226	3
805	111	3
805	234	5
805	197	5
805	180	3
805	385	1
805	93	5
805	545	1
805	202	2
805	191	4
805	241	2
805	148	2
805	735	4
805	367	4
805	747	3
805	358	3
805	56	4
805	346	4
805	200	5
805	176	4
805	559	3
805	569	1
805	102	4
805	597	3
805	128	5
805	147	5
805	739	1
805	679	4
805	71	3
805	122	5
805	420	4
805	90	2
805	382	4
805	678	4
805	164	3
805	238	5
805	581	2
805	169	4
805	537	5
805	179	4
805	661	4
805	447	4
805	716	4
805	423	1
805	127	3
805	231	3
805	387	3
806	179	5
806	318	5
806	286	3
806	228	4
806	157	3
806	131	4
806	182	5
806	180	4
806	504	4
806	2	3
806	1074	3
806	156	4
806	47	4
806	98	4
806	455	3
806	856	5
806	162	3
806	483	4
806	90	4
806	12	5
806	254	3
806	227	2
806	143	5
806	233	2
806	195	3
806	952	2
806	133	5
806	357	3
806	461	4
806	1129	3
806	200	4
806	265	4
806	690	2
806	88	4
806	485	5
806	95	5
806	1016	1
806	192	4
806	1071	4
806	196	5
806	169	5
806	188	3
806	238	4
806	1010	3
806	122	3
806	257	4
806	155	3
806	230	4
806	117	2
806	81	5
806	14	3
806	407	3
806	231	3
806	144	5
806	150	4
806	6	2
806	28	3
806	879	3
806	56	5
806	50	5
806	1048	3
806	511	5
806	1514	3
806	70	2
806	240	2
806	237	2
806	484	4
806	1018	4
806	419	5
806	553	3
806	121	4
806	403	4
806	629	3
806	1	4
806	923	3
806	111	3
806	496	5
806	128	3
806	204	5
806	226	3
806	29	4
806	168	4
806	76	3
806	172	3
806	288	3
806	655	3
806	79	3
806	343	3
806	252	1
806	100	4
806	210	5
806	161	3
806	216	4
806	153	4
806	158	2
806	170	5
806	187	5
806	186	4
807	82	4
807	313	5
807	842	4
807	612	5
807	1615	4
807	1034	5
807	144	4
807	431	4
807	451	5
807	417	3
807	501	3
807	542	5
807	62	3
807	510	5
807	168	4
807	271	3
807	206	2
807	678	3
807	205	3
807	94	2
807	1411	1
807	172	5
807	289	4
807	584	4
807	186	4
807	385	4
807	627	4
807	657	4
807	193	4
807	96	3
807	550	5
807	235	1
807	161	4
807	384	4
807	679	4
807	659	4
807	135	5
807	843	2
807	136	5
807	578	4
807	470	5
807	403	4
807	420	3
807	142	3
807	408	3
807	523	3
807	1274	3
807	605	3
807	1089	4
807	399	4
807	432	5
807	450	4
807	1483	4
807	969	4
807	427	4
807	373	4
807	528	4
807	21	4
807	194	4
807	118	4
807	498	4
807	1413	2
807	415	3
807	127	3
807	258	3
807	252	4
807	705	4
807	254	4
807	239	4
807	231	4
807	89	4
807	757	4
807	527	5
807	318	5
807	300	5
807	483	5
807	505	3
807	739	4
807	1016	4
807	22	5
807	1066	5
807	1063	4
807	398	3
807	484	4
807	227	4
807	154	2
807	133	5
807	526	5
807	181	5
807	1076	3
807	471	4
807	393	4
807	428	4
807	511	5
807	831	4
807	405	4
807	139	2
807	28	4
807	495	4
807	68	4
807	570	4
807	1133	3
807	381	2
807	625	3
807	177	4
807	636	4
807	998	3
807	402	5
807	1084	4
807	496	5
807	748	4
807	69	5
807	423	5
807	208	4
807	71	5
807	102	4
807	968	4
807	121	4
807	720	4
807	421	3
807	195	3
807	820	3
807	73	3
807	576	4
807	199	5
807	173	3
807	132	4
807	358	3
807	416	3
807	597	4
807	588	5
807	930	5
807	743	3
807	684	5
807	596	4
807	1078	4
807	151	4
807	386	4
807	520	5
807	50	5
807	1444	3
807	222	4
808	748	4
808	327	5
808	750	5
808	313	5
808	262	5
808	872	5
808	302	5
808	300	4
808	751	3
808	271	3
808	288	3
808	312	3
808	270	4
808	294	5
808	286	4
808	340	5
809	299	4
809	333	3
809	313	4
809	272	5
809	322	3
809	245	3
809	289	1
809	300	4
809	678	2
809	315	5
809	331	2
809	340	4
809	748	3
809	319	3
810	313	5
810	301	5
810	323	4
810	328	5
810	879	5
810	678	4
810	300	5
810	339	5
810	286	4
810	331	4
810	878	4
810	269	5
810	294	5
810	304	4
810	881	4
810	288	3
810	876	3
810	342	5
811	286	5
811	258	5
811	678	5
811	307	4
811	892	4
811	294	4
811	300	5
811	243	3
811	301	5
811	690	5
811	292	3
811	748	3
811	315	4
811	304	5
812	1393	3
812	288	4
812	748	5
812	300	5
812	286	2
812	292	3
812	294	5
812	245	2
812	678	4
812	873	4
812	332	4
812	328	4
812	302	3
812	289	1
813	358	3
813	892	1
813	271	4
813	326	3
813	289	4
813	538	3
813	751	5
813	294	1
813	9	3
813	898	1
813	335	2
813	307	4
813	690	4
813	988	3
813	270	5
813	890	4
813	259	2
813	266	2
813	304	1
813	263	3
814	436	3
814	53	4
814	201	2
814	100	4
814	448	3
814	675	3
814	17	3
814	590	2
814	672	3
814	559	3
814	443	3
814	447	3
814	656	3
814	288	4
814	635	2
814	358	2
814	441	2
814	184	3
814	667	2
814	200	4
814	218	3
814	669	3
814	674	3
814	234	3
815	419	3
815	1	5
815	216	3
815	582	1
815	71	5
815	134	4
815	705	5
815	616	1
815	524	4
815	200	5
815	659	5
815	229	3
815	185	3
815	86	5
815	89	4
815	79	4
815	526	4
815	732	5
815	625	4
815	484	4
815	28	4
815	529	5
815	485	4
815	417	5
815	405	4
815	88	4
815	82	4
815	228	5
815	434	3
815	501	3
815	151	4
815	250	1
815	258	4
815	404	4
815	202	4
815	629	4
815	97	5
815	136	5
815	449	2
815	182	3
815	193	4
815	444	2
815	9	4
815	423	5
815	494	5
815	596	5
815	686	5
815	217	3
815	647	5
815	357	5
815	265	5
815	174	4
815	528	5
815	313	5
815	222	4
815	163	4
815	252	2
815	837	5
815	518	3
815	95	3
815	945	4
815	1157	2
815	615	2
815	639	2
815	153	4
815	713	4
815	527	5
815	117	3
815	183	5
815	195	4
815	154	5
815	173	5
815	402	5
815	1133	3
815	393	4
815	472	1
815	602	3
815	588	5
815	660	4
815	675	2
815	127	3
815	175	3
815	712	3
815	50	5
815	650	2
815	318	5
815	168	3
815	613	5
815	871	1
815	451	3
815	496	5
815	969	5
815	465	5
815	125	5
815	392	4
815	172	5
815	121	2
815	65	5
815	132	5
815	614	3
815	380	3
815	99	4
815	181	5
815	735	5
815	479	4
815	144	4
815	31	4
815	77	4
815	1299	3
815	919	5
815	199	4
815	684	4
815	94	3
815	584	3
815	333	3
815	210	2
815	230	5
815	655	3
815	167	2
815	515	5
815	96	5
815	944	3
815	98	4
815	432	5
815	603	3
815	190	5
815	521	4
815	226	3
816	1025	4
816	294	5
816	264	4
816	349	4
816	258	3
816	260	3
816	300	4
816	288	4
816	328	4
816	309	5
816	355	2
816	331	5
816	678	4
816	313	5
816	271	4
816	332	4
816	259	2
817	840	2
817	294	4
817	831	1
817	924	3
817	129	4
817	546	4
817	281	4
817	329	4
817	121	3
817	324	2
817	928	3
817	7	4
817	363	3
817	245	2
817	405	3
817	1	4
817	147	3
817	289	2
817	300	3
817	597	2
817	258	3
817	273	5
817	288	4
817	118	3
817	328	4
818	258	4
818	875	1
818	346	4
818	312	2
818	316	4
818	912	3
818	690	3
818	1105	1
818	322	2
818	271	4
818	300	2
818	303	5
818	313	4
818	245	4
819	340	5
819	1160	4
819	744	5
819	286	5
819	300	5
819	533	4
819	315	5
819	1537	5
819	258	2
819	248	5
819	147	5
819	70	4
819	321	4
819	862	2
819	381	4
819	303	4
819	245	3
819	177	4
819	246	4
820	748	1
820	288	5
820	328	2
820	313	5
820	324	3
820	271	2
820	289	2
820	302	5
820	286	4
820	316	3
820	301	2
820	358	1
820	343	4
820	347	4
821	845	5
821	121	3
821	281	3
821	161	4
821	471	4
821	70	4
821	180	5
821	117	3
821	459	5
821	435	4
821	707	5
821	111	4
821	213	5
821	100	2
821	993	4
821	275	5
821	125	4
821	15	5
821	357	5
821	274	5
821	95	5
821	294	4
821	1084	5
821	106	2
821	389	5
821	234	5
821	495	5
821	237	5
821	126	5
821	1060	5
821	181	4
821	71	5
821	151	4
821	318	5
821	427	5
821	1	5
821	118	3
821	64	5
821	473	3
821	56	5
821	1197	5
821	405	4
821	705	5
822	1	4
822	588	2
822	902	4
822	358	3
822	206	3
822	25	3
822	169	4
822	91	3
822	333	4
822	751	3
822	235	3
822	95	4
822	111	4
822	410	1
822	926	2
822	432	3
822	272	3
823	1107	3
823	64	5
823	1217	1
823	140	3
823	216	5
823	210	4
823	606	4
823	503	5
823	194	5
823	1118	3
823	144	5
823	150	4
823	195	4
823	418	4
823	640	1
823	89	5
823	91	3
823	234	4
823	218	4
823	164	3
823	231	3
823	625	4
823	12	4
823	193	5
823	770	4
823	55	4
823	160	4
823	732	5
823	1070	4
823	654	5
823	197	5
823	423	5
823	17	4
823	58	5
823	7	5
823	13	5
823	747	4
823	81	4
823	206	4
823	735	4
823	715	5
823	517	5
823	233	4
823	282	3
823	739	4
823	71	3
823	427	4
823	631	4
823	708	4
823	202	4
823	404	4
823	419	4
823	141	4
823	83	3
823	286	5
823	183	4
823	762	4
823	173	5
823	408	5
823	318	5
823	25	3
823	174	5
823	514	5
823	79	4
823	692	4
823	356	3
823	48	5
823	180	4
823	474	5
823	1046	3
823	156	5
823	66	4
823	186	4
823	238	5
823	425	5
823	709	3
823	8	5
823	155	3
823	68	3
823	473	3
823	143	4
823	152	5
823	227	1
823	209	4
823	101	3
823	102	4
823	90	4
823	659	4
823	28	3
823	176	4
823	134	5
823	111	4
823	69	5
823	433	4
823	172	5
823	53	5
823	168	5
823	184	3
823	410	4
823	655	5
823	198	4
823	157	5
823	273	3
823	475	5
823	1267	4
823	92	5
823	568	3
823	87	5
823	274	4
823	401	4
823	211	5
823	127	5
823	219	2
823	294	3
823	721	4
823	1067	4
823	191	5
823	22	5
823	181	4
823	77	4
823	26	5
823	217	3
823	31	5
823	182	4
823	135	4
823	239	4
823	136	5
823	204	4
823	1	4
824	319	2
824	321	2
824	748	1
824	323	2
824	325	4
824	678	3
824	322	4
824	304	3
824	687	2
824	294	3
824	288	3
824	289	2
824	268	4
824	243	1
825	832	3
825	988	3
825	249	3
825	825	4
825	1087	3
825	687	5
825	370	3
825	827	4
825	137	2
825	286	4
825	176	5
825	276	1
825	620	3
825	870	3
825	866	4
825	243	4
825	979	4
825	111	3
825	283	2
825	322	5
825	924	2
825	840	4
825	591	4
825	222	5
825	288	1
825	515	4
825	294	4
825	1015	2
825	235	3
825	456	3
825	841	4
825	932	3
825	1008	1
825	363	4
825	740	2
825	748	5
825	116	3
825	455	4
825	237	4
825	919	1
825	130	2
825	597	5
825	298	5
825	546	5
825	106	4
825	986	5
825	1034	4
825	931	3
825	291	5
825	174	5
825	250	5
825	307	4
825	120	3
825	1051	4
825	831	3
825	285	3
825	984	5
825	746	5
825	284	3
825	195	5
825	413	3
825	105	3
825	1013	2
825	100	4
825	844	2
825	595	3
825	864	3
825	323	4
825	544	3
825	14	3
825	20	2
825	369	3
825	121	5
825	407	3
825	50	4
825	25	4
825	1244	5
825	1199	4
825	148	4
825	742	4
825	12	5
825	147	5
825	1028	3
825	273	5
825	281	3
825	290	4
825	258	4
825	930	5
825	1049	3
825	566	5
825	1254	1
825	678	4
825	982	5
825	16	3
825	289	1
825	405	5
825	9	3
825	741	4
825	274	4
825	928	3
825	293	3
826	820	3
826	431	5
826	397	3
826	1228	3
826	183	5
826	260	3
826	11	4
826	68	3
826	38	3
826	288	3
826	79	4
826	679	2
826	2	3
826	229	4
826	210	5
826	391	4
826	56	5
826	1	4
826	422	2
826	187	4
826	29	3
826	586	4
826	174	5
826	588	4
826	232	3
826	190	3
826	1239	4
826	228	3
826	651	4
826	570	4
826	420	3
826	184	3
826	511	3
826	161	3
826	176	5
826	576	4
826	684	3
826	177	5
826	385	5
826	336	4
826	265	5
826	771	3
826	22	5
826	101	5
826	566	3
826	540	3
826	227	4
826	1231	3
826	95	5
826	624	4
826	195	5
826	71	5
826	554	4
826	172	5
826	241	4
826	779	3
826	768	3
826	309	4
826	399	4
826	748	4
826	810	3
826	82	3
826	92	4
826	226	4
826	373	3
826	50	5
826	501	3
826	231	3
826	678	4
826	181	5
826	271	4
826	4	4
826	849	4
826	403	4
826	313	5
826	1091	3
826	332	3
826	432	3
826	233	4
826	510	4
827	312	2
827	301	4
827	347	3
827	289	3
827	288	3
827	316	3
827	331	3
827	332	3
827	268	4
827	286	3
827	343	4
827	302	4
827	938	3
827	269	5
827	333	3
827	329	3
827	245	3
827	358	2
827	750	3
828	1056	1
828	960	5
828	83	3
828	512	5
828	213	2
828	20	2
828	547	2
828	179	4
828	86	3
828	325	2
828	61	5
828	895	2
828	303	4
828	652	5
828	355	2
828	316	5
828	753	4
828	57	3
828	1196	2
828	170	3
828	271	2
828	322	3
828	748	2
828	59	5
828	887	4
828	475	4
828	462	3
828	269	4
828	1646	4
828	327	4
828	1005	3
828	1073	4
828	1672	2
828	286	4
828	270	5
828	751	3
828	903	4
828	6	1
828	198	4
828	288	3
828	694	2
828	52	3
828	1622	1
828	382	3
828	896	4
828	313	3
828	1153	3
828	509	2
828	1068	4
828	886	1
828	347	1
828	906	3
828	985	3
828	955	3
828	14	4
828	874	3
828	961	2
828	340	5
828	70	3
828	10	3
828	1462	3
828	19	5
828	702	2
828	1268	2
828	737	1
828	557	2
828	306	3
828	190	3
828	463	2
828	531	4
828	958	5
828	900	2
829	515	4
829	1121	4
829	458	3
829	100	4
829	733	2
829	855	4
829	276	4
829	1018	2
829	258	3
829	268	4
829	318	5
829	275	4
829	237	3
829	475	4
829	170	4
829	259	2
829	512	4
829	286	4
829	20	3
829	705	4
829	86	4
829	222	4
829	1120	2
829	281	3
829	462	4
829	10	3
829	284	3
829	639	4
829	408	4
829	153	4
829	427	4
829	509	5
829	294	2
829	70	4
829	845	3
829	189	4
829	319	4
829	640	3
829	151	4
829	192	5
829	250	3
829	1193	4
829	125	3
829	1	4
830	22	5
830	413	1
830	228	3
830	173	4
830	427	5
830	474	5
830	193	5
830	820	1
830	633	4
830	424	1
830	172	5
830	651	4
830	925	4
830	134	3
830	95	3
830	449	2
830	126	5
830	205	5
830	89	5
830	498	5
830	161	4
830	625	3
830	49	5
830	197	4
830	227	3
830	96	3
830	550	5
830	187	2
830	29	1
830	661	4
830	399	5
830	127	4
830	480	5
830	385	4
830	613	4
830	88	4
830	87	4
830	679	3
830	288	1
830	435	5
830	174	5
830	177	4
830	751	2
830	97	4
830	79	4
830	790	1
830	554	5
830	968	4
830	1	4
830	523	4
830	204	3
830	2	3
830	195	3
830	313	5
830	231	2
830	418	3
830	294	3
830	98	5
830	612	4
830	511	5
830	739	4
830	69	5
830	834	1
830	402	4
830	230	3
830	56	2
830	648	5
830	210	5
830	203	4
830	211	4
830	241	4
830	233	3
830	229	2
830	71	4
831	1063	4
831	307	2
831	300	3
831	284	3
831	174	5
831	288	1
831	688	1
831	173	3
831	313	5
831	270	4
831	748	2
831	333	4
831	741	2
831	237	4
831	687	2
831	100	4
831	750	4
831	56	5
831	272	5
831	96	5
831	347	3
831	12	5
831	327	2
831	315	3
831	31	4
831	260	2
831	508	3
831	354	4
831	340	4
831	245	2
831	266	3
831	358	2
831	7	5
831	273	3
831	603	5
831	317	4
831	749	2
831	1119	3
831	742	3
831	271	2
831	591	4
831	208	2
831	301	2
831	331	4
831	905	4
831	22	5
831	210	5
831	28	3
831	713	5
831	150	3
831	156	4
832	25	2
832	471	4
832	326	4
832	323	3
832	50	3
832	264	3
832	873	2
832	681	2
832	294	4
832	260	3
832	328	3
832	307	4
832	245	3
832	678	2
832	895	2
832	288	3
832	181	3
833	806	4
833	432	4
833	240	4
833	943	4
833	1017	4
833	544	1
833	684	3
833	267	1
833	430	4
833	403	1
833	198	4
833	429	3
833	854	4
833	977	2
833	642	3
833	616	5
833	451	1
833	160	5
833	38	1
833	175	4
833	177	5
833	291	3
833	30	4
833	378	3
833	517	2
833	667	1
833	824	1
833	226	3
833	208	3
833	188	4
833	488	5
833	336	2
833	347	3
833	298	5
833	234	3
833	645	3
833	47	5
833	127	5
833	98	3
833	761	2
833	923	5
833	665	3
833	647	4
833	1154	4
833	444	3
833	646	5
833	663	3
833	384	3
833	122	2
833	56	4
833	449	2
833	320	4
833	379	2
833	223	4
833	657	4
833	181	2
833	589	5
833	67	3
833	93	4
833	1428	3
833	218	4
833	200	4
833	512	4
833	427	3
833	640	3
833	673	4
833	174	2
833	931	4
833	288	2
833	654	5
833	1143	4
833	346	5
833	656	4
833	1019	5
833	508	5
833	940	2
833	302	3
833	696	3
833	919	2
833	157	2
833	521	4
833	431	2
833	129	3
833	455	3
833	445	4
833	441	1
833	664	3
833	135	4
833	679	3
833	511	4
833	1210	1
833	150	3
833	26	1
833	460	2
833	628	4
833	161	1
833	235	4
833	184	3
833	209	5
833	410	3
833	22	3
833	860	2
833	436	2
833	273	3
833	433	3
833	1386	4
833	106	2
833	861	3
833	172	2
833	289	1
833	284	1
833	211	3
833	550	2
833	13	2
833	1149	4
833	742	3
833	552	3
833	195	5
833	176	2
833	249	1
833	134	5
833	128	3
833	108	2
833	1187	5
833	205	4
833	1628	3
833	1016	1
833	217	2
833	933	4
833	526	4
833	452	1
